Date,,^GSPC,^IXIC,^RUT
2013-05-08,^RUT,0.921598471477466,0.9224539835997612,0.9999999999999993
2013-05-09,^GSPC,1.0000000000000016,0.9521710348073007,0.9217208101042506
2013-05-09,^IXIC,0.9521710348073007,1.0000000000000002,0.9222487750868535
2013-05-09,^RUT,0.9217208101042506,0.9222487750868535,0.9999999999999992
2013-05-10,^GSPC,1.0000000000000013,0.952211579916724,0.9215766724167822
2013-05-10,^IXIC,0.952211579916724,1.0000000000000002,0.9227084042479992
2013-05-10,^RUT,0.9215766724167822,0.9227084042479992,0.999999999999999
2013-05-13,^GSPC,1.0000000000000016,0.9525781479352834,0.9215992171647127
2013-05-13,^IXIC,0.9525781479352834,1.0000000000000004,0.9227091115680573
2013-05-13,^RUT,0.9215992171647127,0.9227091115680573,0.999999999999999
2013-05-14,^GSPC,1.0000000000000016,0.9520547920054748,0.9213290804917864
2013-05-14,^IXIC,0.9520547920054748,1.0000000000000004,0.9221193438303956
2013-05-14,^RUT,0.9213290804917864,0.9221193438303956,0.999999999999999
2013-05-15,^GSPC,1.0000000000000013,0.9521382895968542,0.9215481118712602
2013-05-15,^IXIC,0.9521382895968542,1.0000000000000004,0.9221123548399721
2013-05-15,^RUT,0.9215481118712602,0.9221123548399721,0.999999999999999
2013-05-16,^GSPC,1.0000000000000016,0.9517250558144664,0.921305368555676
2013-05-16,^IXIC,0.9517250558144664,1.0000000000000007,0.9219348017306221
2013-05-16,^RUT,0.921305368555676,0.9219348017306221,0.999999999999999
2013-05-17,^GSPC,1.0000000000000013,0.951197852132094,0.9203258520216506
2013-05-17,^IXIC,0.951197852132094,1.0000000000000009,0.9204878968483229
2013-05-17,^RUT,0.9203258520216506,0.9204878968483229,0.9999999999999991
2013-05-20,^GSPC,1.000000000000001,0.9512060559027702,0.9198420443981586
2013-05-20,^IXIC,0.9512060559027702,1.0000000000000009,0.9202259182417656
2013-05-20,^RUT,0.9198420443981586,0.9202259182417656,0.9999999999999991
2013-05-21,^GSPC,1.000000000000001,0.9512129727716715,0.9186315083483318
2013-05-21,^IXIC,0.9512129727716715,1.0000000000000002,0.9187200669921959
2013-05-21,^RUT,0.9186315083483318,0.9187200669921959,0.9999999999999991
2013-05-22,^GSPC,1.0000000000000009,0.9516937342852728,0.9195559518749091
2013-05-22,^IXIC,0.9516937342852728,1.0000000000000004,0.9192586717876716
2013-05-22,^RUT,0.9195559518749091,0.9192586717876716,0.999999999999999
2013-05-23,^GSPC,1.0000000000000007,0.9516790075594878,0.9193849931625016
2013-05-23,^IXIC,0.9516790075594878,1.0000000000000009,0.9191439741725852
2013-05-23,^RUT,0.9193849931625016,0.9191439741725852,0.999999999999999
2013-05-24,^GSPC,1.0000000000000009,0.9522787025486583,0.9193779937044214
2013-05-24,^IXIC,0.9522787025486583,1.0000000000000007,0.919782986594917
2013-05-24,^RUT,0.9193779937044214,0.919782986594917,0.9999999999999991
2013-05-28,^GSPC,1.0000000000000007,0.9524157691651364,0.9192647665126888
2013-05-28,^IXIC,0.9524157691651364,1.0000000000000007,0.9198926893213968
2013-05-28,^RUT,0.9192647665126888,0.9198926893213968,0.9999999999999989
2013-05-29,^GSPC,1.0000000000000009,0.9521711780098618,0.9190778119800929
2013-05-29,^IXIC,0.9521711780098618,1.0000000000000004,0.9194504549347648
2013-05-29,^RUT,0.9190778119800929,0.9194504549347648,0.9999999999999989
2013-05-30,^GSPC,1.0000000000000009,0.9520706169695975,0.9177382761476346
2013-05-30,^IXIC,0.9520706169695975,1.0000000000000004,0.9194242784128607
2013-05-30,^RUT,0.9177382761476346,0.9194242784128607,0.999999999999999
2013-05-31,^GSPC,1.0000000000000009,0.9515325543720955,0.9173989343314176
2013-05-31,^IXIC,0.9515325543720955,1.0000000000000002,0.9200588053963175
2013-05-31,^RUT,0.9173989343314176,0.9200588053963175,0.9999999999999991
2013-06-03,^GSPC,1.0000000000000009,0.9491044093539387,0.9138677554990294
2013-06-03,^IXIC,0.9491044093539387,1.0000000000000007,0.9163956706067209
2013-06-03,^RUT,0.9138677554990294,0.9163956706067209,0.9999999999999989
2013-06-04,^GSPC,1.000000000000001,0.9497525286937205,0.9141076284666974
2013-06-04,^IXIC,0.9497525286937205,1.0000000000000009,0.9171318236941364
2013-06-04,^RUT,0.9141076284666974,0.9171318236941364,0.999999999999999
2013-06-05,^GSPC,1.000000000000001,0.9500094842387942,0.9150404998670686
2013-06-05,^IXIC,0.9500094842387942,1.0000000000000007,0.9180431287869163
2013-06-05,^RUT,0.9150404998670686,0.9180431287869163,0.9999999999999989
2013-06-06,^GSPC,1.000000000000001,0.9485382132179245,0.9132402701114755
2013-06-06,^IXIC,0.9485382132179245,1.0000000000000009,0.9158696903805256
2013-06-06,^RUT,0.9132402701114755,0.9158696903805256,0.999999999999999
2013-06-07,^GSPC,1.0000000000000013,0.9494203504549262,0.9131039312551198
2013-06-07,^IXIC,0.9494203504549262,1.0000000000000004,0.9152554111539893
2013-06-07,^RUT,0.9131039312551198,0.9152554111539893,0.9999999999999989
2013-06-10,^GSPC,1.000000000000001,0.9491516988507014,0.9121779449682846
2013-06-10,^IXIC,0.9491516988507014,1.0000000000000004,0.9146774169713582
2013-06-10,^RUT,0.9121779449682846,0.9146774169713582,0.999999999999999
2013-06-11,^GSPC,1.000000000000001,0.9489337420838025,0.9123010675002822
2013-06-11,^IXIC,0.9489337420838025,1.0000000000000004,0.913909635446427
2013-06-11,^RUT,0.9123010675002822,0.913909635446427,0.999999999999999
2013-06-12,^GSPC,1.000000000000001,0.9489027446837578,0.912075828232913
2013-06-12,^IXIC,0.9489027446837578,1.0000000000000004,0.9137116928938684
2013-06-12,^RUT,0.912075828232913,0.9137116928938684,0.999999999999999
2013-06-13,^GSPC,1.000000000000001,0.9489261822408994,0.9128546338143055
2013-06-13,^IXIC,0.9489261822408994,1.0000000000000004,0.914018790044896
2013-06-13,^RUT,0.9128546338143055,0.914018790044896,0.999999999999999
2013-06-14,^GSPC,1.000000000000001,0.9497277953532819,0.9125801856829772
2013-06-14,^IXIC,0.9497277953532819,1.0000000000000004,0.9146762576523113
2013-06-14,^RUT,0.9125801856829772,0.9146762576523113,0.9999999999999991
2013-06-17,^GSPC,1.000000000000001,0.9495799673524211,0.9121427477500454
2013-06-17,^IXIC,0.9495799673524211,1.0000000000000004,0.9143080390495836
2013-06-17,^RUT,0.9121427477500454,0.9143080390495836,0.9999999999999991
2013-06-18,^GSPC,1.000000000000001,0.9507359064257944,0.9123891986346434
2013-06-18,^IXIC,0.9507359064257944,1.0000000000000004,0.915577150596746
2013-06-18,^RUT,0.9123891986346434,0.915577150596746,0.9999999999999993
2013-06-19,^GSPC,1.000000000000001,0.9504444709068416,0.9129681429961215
2013-06-19,^IXIC,0.9504444709068416,1.0000000000000004,0.9158771137434003
2013-06-19,^RUT,0.9129681429961215,0.9158771137434003,0.9999999999999993
2013-06-20,^GSPC,1.0000000000000009,0.9515489618036859,0.9155802708314181
2013-06-20,^IXIC,0.9515489618036859,1.0000000000000004,0.91850957282915
2013-06-20,^RUT,0.9155802708314181,0.91850957282915,0.9999999999999992
2013-06-21,^GSPC,1.000000000000001,0.9492958642248946,0.9132311651791397
2013-06-21,^IXIC,0.9492958642248946,1.0000000000000007,0.9155979552901314
2013-06-21,^RUT,0.9132311651791397,0.9155979552901314,0.9999999999999994
2013-06-24,^GSPC,1.000000000000001,0.9496743792954627,0.9139859406185934
2013-06-24,^IXIC,0.9496743792954627,1.0000000000000004,0.9156625782309301
2013-06-24,^RUT,0.9139859406185934,0.9156625782309301,0.9999999999999993
2013-06-25,^GSPC,1.0000000000000009,0.9488012456120641,0.9131431505167343
2013-06-25,^IXIC,0.9488012456120641,1.0000000000000007,0.9148669821446326
2013-06-25,^RUT,0.9131431505167343,0.9148669821446326,0.9999999999999991
2013-06-26,^GSPC,1.000000000000001,0.9488715378553478,0.9115650530643992
2013-06-26,^IXIC,0.9488715378553478,1.0000000000000007,0.914098232945938
2013-06-26,^RUT,0.9115650530643992,0.914098232945938,0.9999999999999994
2013-06-27,^GSPC,1.0000000000000009,0.9489389612262067,0.9101272136464323
2013-06-27,^IXIC,0.9489389612262067,1.0000000000000007,0.9136580716534921
2013-06-27,^RUT,0.9101272136464323,0.9136580716534921,0.9999999999999993
2013-06-28,^GSPC,1.000000000000001,0.9492025902614636,0.9101237907685522
2013-06-28,^IXIC,0.9492025902614636,1.0000000000000007,0.9151531386404657
2013-06-28,^RUT,0.9101237907685522,0.9151531386404657,0.9999999999999993
2013-07-01,^GSPC,1.000000000000001,0.9469883660048196,0.9064800710865561
2013-07-01,^IXIC,0.9469883660048196,1.0000000000000009,0.9125316824539429
2013-07-01,^RUT,0.9064800710865561,0.9125316824539429,0.9999999999999994
2013-07-02,^GSPC,1.000000000000001,0.9471840894264192,0.9078908448021374
2013-07-02,^IXIC,0.9471840894264192,1.0000000000000009,0.912893031879487
2013-07-02,^RUT,0.9078908448021374,0.912893031879487,0.9999999999999994
2013-07-03,^GSPC,1.0000000000000013,0.946987610708686,0.9080929895665929
2013-07-03,^IXIC,0.946987610708686,1.0000000000000009,0.9126565056931691
2013-07-03,^RUT,0.9080929895665929,0.9126565056931691,0.9999999999999994
2013-07-05,^GSPC,1.000000000000001,0.9480119110941602,0.9090423901781666
2013-07-05,^IXIC,0.9480119110941602,1.0000000000000007,0.9131285437908262
2013-07-05,^RUT,0.9090423901781666,0.9131285437908262,0.9999999999999994
2013-07-08,^GSPC,1.000000000000001,0.9472902834500714,0.9082908794053969
2013-07-08,^IXIC,0.9472902834500714,1.0000000000000007,0.912353042024155
2013-07-08,^RUT,0.9082908794053969,0.912353042024155,0.9999999999999996
2013-07-09,^GSPC,1.000000000000001,0.9472373408577983,0.9085032027057663
2013-07-09,^IXIC,0.9472373408577983,1.0000000000000007,0.9123852963004547
2013-07-09,^RUT,0.9085032027057663,0.9123852963004547,0.9999999999999994
2013-07-10,^GSPC,1.000000000000001,0.9463519116215151,0.9078835535822607
2013-07-10,^IXIC,0.9463519116215151,1.0000000000000009,0.9116081347714997
2013-07-10,^RUT,0.9078835535822607,0.9116081347714997,0.9999999999999996
2013-07-11,^GSPC,1.0000000000000009,0.94752760043442,0.9084638218575353
2013-07-11,^IXIC,0.94752760043442,1.0000000000000007,0.9115857976660211
2013-07-11,^RUT,0.9084638218575353,0.9115857976660211,0.9999999999999996
2013-07-12,^GSPC,1.0000000000000009,0.9472940023303669,0.908519106901309
2013-07-12,^IXIC,0.9472940023303669,1.0000000000000007,0.9117132186828382
2013-07-12,^RUT,0.908519106901309,0.9117132186828382,0.9999999999999996
2013-07-15,^GSPC,1.0000000000000009,0.946882369290253,0.9077881993047906
2013-07-15,^IXIC,0.946882369290253,1.0000000000000007,0.9107025457673722
2013-07-15,^RUT,0.9077881993047906,0.9107025457673722,0.9999999999999996
2013-07-16,^GSPC,1.0000000000000009,0.9468526357602723,0.9079326215923139
2013-07-16,^IXIC,0.9468526357602723,1.0000000000000009,0.9106113558298999
2013-07-16,^RUT,0.9079326215923139,0.9106113558298999,0.9999999999999997
2013-07-17,^GSPC,1.0000000000000009,0.9471362258068143,0.9085497166278556
2013-07-17,^IXIC,0.9471362258068143,1.0000000000000007,0.9106571251156709
2013-07-17,^RUT,0.9085497166278556,0.9106571251156709,0.9999999999999996
2013-07-18,^GSPC,1.0000000000000009,0.9466257121936337,0.908524848957641
2013-07-18,^IXIC,0.9466257121936337,1.0000000000000007,0.9100882477410054
2013-07-18,^RUT,0.908524848957641,0.9100882477410054,0.9999999999999996
2013-07-19,^GSPC,1.0000000000000009,0.9454310059218761,0.9094878028467858
2013-07-19,^IXIC,0.9454310059218761,1.0000000000000007,0.9124160484276123
2013-07-19,^RUT,0.9094878028467858,0.9124160484276123,0.9999999999999996
2013-07-22,^GSPC,1.0000000000000009,0.9449965744807278,0.9087104531623351
2013-07-22,^IXIC,0.9449965744807278,1.0000000000000007,0.9115554618411527
2013-07-22,^RUT,0.9087104531623351,0.9115554618411527,0.9999999999999997
2013-07-23,^GSPC,1.0000000000000009,0.944360455550339,0.9083366461700484
2013-07-23,^IXIC,0.944360455550339,1.0000000000000004,0.9101842106273197
2013-07-23,^RUT,0.9083366461700484,0.9101842106273197,0.9999999999999999
2013-07-24,^GSPC,1.0000000000000009,0.9434819626260812,0.9077334247728834
2013-07-24,^IXIC,0.9434819626260812,1.0000000000000009,0.9083725472213777
2013-07-24,^RUT,0.9077334247728834,0.9083725472213777,0.9999999999999996
2013-07-25,^GSPC,1.0000000000000009,0.9431444885704442,0.907021120748314
2013-07-25,^IXIC,0.9431444885704442,1.0000000000000007,0.9091594134330749
2013-07-25,^RUT,0.907021120748314,0.9091594134330749,0.9999999999999997
2013-07-26,^GSPC,1.0000000000000009,0.9429253193651268,0.9077956766113107
2013-07-26,^IXIC,0.9429253193651268,1.0000000000000004,0.907890427259378
2013-07-26,^RUT,0.9077956766113107,0.907890427259378,0.9999999999999996
2013-07-29,^GSPC,1.0000000000000009,0.9415657439826567,0.9055698683615128
2013-07-29,^IXIC,0.9415657439826567,1.0000000000000004,0.9054916487367611
2013-07-29,^RUT,0.9055698683615128,0.9054916487367611,0.9999999999999996
2013-07-30,^GSPC,1.0000000000000009,0.9413253609472316,0.9059550719264761
2013-07-30,^IXIC,0.9413253609472316,1.0000000000000004,0.9051973433068163
2013-07-30,^RUT,0.9059550719264761,0.9051973433068163,0.9999999999999993
2013-07-31,^GSPC,1.0000000000000007,0.9412160232533903,0.9056976443816375
2013-07-31,^IXIC,0.9412160232533903,1.0000000000000007,0.9053113219777468
2013-07-31,^RUT,0.9056976443816375,0.9053113219777468,0.9999999999999996
2013-08-01,^GSPC,1.0000000000000009,0.9419952073471047,0.9118494440914514
2013-08-01,^IXIC,0.9419952073471047,1.0000000000000002,0.9087568062392453
2013-08-01,^RUT,0.9118494440914514,0.9087568062392453,0.9999999999999996
2013-08-02,^GSPC,1.0000000000000009,0.9423841992583356,0.9122827410960335
2013-08-02,^IXIC,0.9423841992583356,1.0000000000000007,0.9082095746008688
2013-08-02,^RUT,0.9122827410960335,0.9082095746008688,0.9999999999999993
2013-08-05,^GSPC,1.000000000000001,0.9408706279258884,0.9095021485212899
2013-08-05,^IXIC,0.9408706279258884,1.0000000000000004,0.9060165420803193
2013-08-05,^RUT,0.9095021485212899,0.9060165420803193,0.9999999999999993
2013-08-06,^GSPC,1.000000000000001,0.9417057811024561,0.9100463670475873
2013-08-06,^IXIC,0.9417057811024561,1.0000000000000004,0.906215488543666
2013-08-06,^RUT,0.9100463670475873,0.906215488543666,0.9999999999999993
2013-08-07,^GSPC,1.000000000000001,0.9418881623628025,0.9100225473057436
2013-08-07,^IXIC,0.9418881623628025,1.0000000000000004,0.9057659283968538
2013-08-07,^RUT,0.9100225473057436,0.9057659283968538,0.9999999999999993
2013-08-08,^GSPC,1.0000000000000007,0.9420618560510954,0.9102082457598915
2013-08-08,^IXIC,0.9420618560510954,1.0000000000000002,0.9057996129694049
2013-08-08,^RUT,0.9102082457598915,0.9057996129694049,0.999999999999999
2013-08-09,^GSPC,1.0000000000000009,0.9421728902178917,0.9101932169192469
2013-08-09,^IXIC,0.9421728902178917,1.0000000000000002,0.9057679039585793
2013-08-09,^RUT,0.9101932169192469,0.9057679039585793,0.9999999999999993
2013-08-12,^GSPC,1.0000000000000009,0.9417733939410289,0.909762855488166
2013-08-12,^IXIC,0.9417733939410289,1.0000000000000004,0.9058970535738823
2013-08-12,^RUT,0.909762855488166,0.9058970535738823,0.9999999999999996
2013-08-13,^GSPC,1.0000000000000009,0.9418835187058899,0.9091229750819357
2013-08-13,^IXIC,0.9418835187058899,1.0000000000000007,0.9052446870621178
2013-08-13,^RUT,0.9091229750819357,0.9052446870621178,0.9999999999999992
2013-08-14,^GSPC,1.0000000000000007,0.9419928572592735,0.9093892631001725
2013-08-14,^IXIC,0.9419928572592735,1.0000000000000004,0.905353630313983
2013-08-14,^RUT,0.9093892631001725,0.905353630313983,0.9999999999999992
2013-08-15,^GSPC,1.0000000000000009,0.943298768143869,0.9122111104922631
2013-08-15,^IXIC,0.943298768143869,1.0000000000000007,0.907358740691337
2013-08-15,^RUT,0.9122111104922631,0.907358740691337,0.9999999999999993
2013-08-16,^GSPC,1.0000000000000009,0.9430599685355371,0.9120380192105036
2013-08-16,^IXIC,0.9430599685355371,1.0000000000000004,0.9068106419498062
2013-08-16,^RUT,0.9120380192105036,0.9068106419498062,0.9999999999999996
2013-08-19,^GSPC,1.0000000000000009,0.9431318514554548,0.9128666871725077
2013-08-19,^IXIC,0.9431318514554548,1.0000000000000007,0.9061555121834357
2013-08-19,^RUT,0.9128666871725077,0.9061555121834357,0.9999999999999993
2013-08-20,^GSPC,1.0000000000000009,0.9430050910604834,0.911226309881282
2013-08-20,^IXIC,0.9430050910604834,1.0000000000000004,0.9058307565873213
2013-08-20,^RUT,0.911226309881282,0.9058307565873213,0.9999999999999996
2013-08-21,^GSPC,1.0000000000000009,0.9428963208239984,0.9115999183095979
2013-08-21,^IXIC,0.9428963208239984,1.0000000000000004,0.9058743131637316
2013-08-21,^RUT,0.9115999183095979,0.9058743131637316,0.9999999999999993
2013-08-22,^GSPC,1.0000000000000009,0.9432509184570012,0.9122191518005967
2013-08-22,^IXIC,0.9432509184570012,1.0000000000000002,0.9072627351781537
2013-08-22,^RUT,0.9122191518005967,0.9072627351781537,0.9999999999999992
2013-08-23,^GSPC,1.0000000000000009,0.9431961563328506,0.9116875397878464
2013-08-23,^IXIC,0.9431961563328506,1.0000000000000004,0.9065980823534672
2013-08-23,^RUT,0.9116875397878464,0.9065980823534672,0.9999999999999993
2013-08-26,^GSPC,1.0000000000000009,0.9426427634706296,0.9114635647820823
2013-08-26,^IXIC,0.9426427634706296,1.0000000000000002,0.906650093992894
2013-08-26,^RUT,0.9114635647820823,0.906650093992894,0.9999999999999993
2013-08-27,^GSPC,1.0000000000000009,0.9436423690398543,0.9132485216355528
2013-08-27,^IXIC,0.9436423690398543,1.0000000000000002,0.9093314577537758
2013-08-27,^RUT,0.9132485216355528,0.9093314577537758,0.9999999999999993
2013-08-28,^GSPC,1.000000000000001,0.9437729153701783,0.9139485003655725
2013-08-28,^IXIC,0.9437729153701783,1.0000000000000007,0.9094787253535821
2013-08-28,^RUT,0.9139485003655725,0.9094787253535821,0.9999999999999992
2013-08-29,^GSPC,1.0000000000000009,0.9430250032530391,0.9130034121499435
2013-08-29,^IXIC,0.9430250032530391,1.0000000000000004,0.9098622057126732
2013-08-29,^RUT,0.9130034121499435,0.9098622057126732,0.9999999999999996
2013-08-30,^GSPC,1.0000000000000009,0.9422478513894994,0.9100104339260601
2013-08-30,^IXIC,0.9422478513894994,1.0000000000000004,0.9091337843809351
2013-08-30,^RUT,0.9100104339260601,0.9091337843809351,0.9999999999999994
2013-09-03,^GSPC,1.0000000000000009,0.9421559619164507,0.9101202287744709
2013-09-03,^IXIC,0.9421559619164507,1.0000000000000004,0.9092287420340164
2013-09-03,^RUT,0.9101202287744709,0.9092287420340164,0.9999999999999996
2013-09-04,^GSPC,1.000000000000001,0.942829224810104,0.9143856641506304
2013-09-04,^IXIC,0.942829224810104,1.0000000000000007,0.9111109053212574
2013-09-04,^RUT,0.9143856641506304,0.9111109053212574,0.9999999999999994
2013-09-05,^GSPC,1.0000000000000009,0.9427779106698749,0.9143320010169316
2013-09-05,^IXIC,0.9427779106698749,1.0000000000000007,0.9111221875947519
2013-09-05,^RUT,0.9143320010169316,0.9111221875947519,0.9999999999999997
2013-09-06,^GSPC,1.000000000000001,0.9412299511145871,0.9130618857369752
2013-09-06,^IXIC,0.9412299511145871,1.0000000000000009,0.9096295108570006
2013-09-06,^RUT,0.9130618857369752,0.9096295108570006,0.9999999999999996
2013-09-09,^GSPC,1.0000000000000009,0.942125717693737,0.9134840828943763
2013-09-09,^IXIC,0.942125717693737,1.0000000000000007,0.9109159604649867
2013-09-09,^RUT,0.9134840828943763,0.9109159604649867,0.9999999999999993
2013-09-10,^GSPC,1.0000000000000009,0.9422000143475495,0.9139910828057037
2013-09-10,^IXIC,0.9422000143475495,1.0000000000000004,0.9122218446973569
2013-09-10,^RUT,0.9139910828057037,0.9122218446973569,0.9999999999999997
2013-09-11,^GSPC,1.0000000000000009,0.9419383389633073,0.9135836689530488
2013-09-11,^IXIC,0.9419383389633073,1.0000000000000007,0.9123843747807554
2013-09-11,^RUT,0.9135836689530488,0.9123843747807554,0.9999999999999997
2013-09-12,^GSPC,1.0000000000000009,0.9419437425287889,0.9136308766191886
2013-09-12,^IXIC,0.9419437425287889,1.0000000000000007,0.9121641121749142
2013-09-12,^RUT,0.9136308766191886,0.9121641121749142,1.0
2013-09-13,^GSPC,1.000000000000001,0.9417994836176217,0.913965415597328
2013-09-13,^IXIC,0.9417994836176217,1.0000000000000007,0.9113742395990853
2013-09-13,^RUT,0.913965415597328,0.9113742395990853,0.9999999999999999
2013-09-16,^GSPC,1.0000000000000009,0.9406326393479797,0.9137721407105477
2013-09-16,^IXIC,0.9406326393479797,1.0000000000000007,0.9107734802877745
2013-09-16,^RUT,0.9137721407105477,0.9107734802877745,1.0
2013-09-17,^GSPC,1.000000000000001,0.9405686358826362,0.91359188239365
2013-09-17,^IXIC,0.9405686358826362,1.0000000000000004,0.9114531676539117
2013-09-17,^RUT,0.91359188239365,0.9114531676539117,1.0
2013-09-18,^GSPC,1.0000000000000009,0.9407024681992177,0.913412037595077
